"STORE_ID","RETAILER","REGION","STATE","CITY","LATITUDE","LONGITUDE","LOCATION"
"STORE01774","Target","Southeast","NC","Charlotte",36.127,-81.813,"{""coordinates"":[-8.181300000000000e+01,3.612700000000000e+01],""type"":""Point""}"
"STORE01775","Target","Southeast","NC","Charlotte",35.647,-80.803,"{""coordinates"":[-8.080300000000000e+01,3.564700000000000e+01],""type"":""Point""}"
"STORE01776","Target","Southeast","NC","Charlotte",35.867,-80.563,"{""coordinates"":[-8.056300000000000e+01,3.586700000000000e+01],""type"":""Point""}"
"STORE01777","Target","Southeast","NC","Charlotte",35.357,-79.843,"{""coordinates"":[-7.984300000000000e+01,3.535700000000000e+01],""type"":""Point""}"
"STORE01778","Target","Southeast","NC","Charlotte",35.147,-80.693,"{""coordinates"":[-8.069300000000000e+01,3.514700000000000e+01],""type"":""Point""}"
"STORE01779","Target","Southeast","NC","Charlotte",35.397,-79.903,"{""coordinates"":[-7.990300000000001e+01,3.539700000000000e+01],""type"":""Point""}"
"STORE01780","Target","Southeast","NC","Charlotte",35.767,-81.493,"{""coordinates"":[-8.149299999999999e+01,3.576700000000000e+01],""type"":""Point""}"
"STORE01781","Target","Southeast","NC","Charlotte",34.557,-80.393,"{""coordinates"":[-8.039300000000000e+01,3.455700000000000e+01],""type"":""Point""}"
"STORE01782","Target","Southeast","NC","Charlotte",35.807,-80.053,"{""coordinates"":[-8.005300000000000e+01,3.580700000000000e+01],""type"":""Point""}"
"STORE01783","Target","Southeast","NC","Charlotte",35.887,-80.273,"{""coordinates"":[-8.027300000000000e+01,3.588700000000000e+01],""type"":""Point""}"
"STORE01784","Target","Southeast","NC","Charlotte",35.797,-81.603,"{""coordinates"":[-8.160299999999999e+01,3.579700000000000e+01],""type"":""Point""}"
"STORE01785","Target","Southeast","NC","Charlotte",35.717,-80.203,"{""coordinates"":[-8.020300000000000e+01,3.571700000000000e+01],""type"":""Point""}"
"STORE01786","Target","Southeast","NC","Charlotte",35.617,-80.133,"{""coordinates"":[-8.013300000000000e+01,3.561700000000000e+01],""type"":""Point""}"
"STORE01787","Target","Southeast","NC","Charlotte",35.497,-80.433,"{""coordinates"":[-8.043300000000001e+01,3.549700000000000e+01],""type"":""Point""}"
"STORE01788","Target","Southeast","NC","Charlotte",36.127,-81.183,"{""coordinates"":[-8.118300000000001e+01,3.612700000000000e+01],""type"":""Point""}"
"STORE01789","Target","Southeast","NC","Charlotte",34.307,-81.663,"{""coordinates"":[-8.166300000000000e+01,3.430700000000000e+01],""type"":""Point""}"
"STORE01790","Target","Southeast","NC","Charlotte",34.797,-81.173,"{""coordinates"":[-8.117300000000000e+01,3.479700000000000e+01],""type"":""Point""}"
"STORE01791","Target","Southeast","NC","Charlotte",36.047,-81.373,"{""coordinates"":[-8.137300000000000e+01,3.604700000000000e+01],""type"":""Point""}"
"STORE01792","Target","Southeast","NC","Charlotte",34.647,-79.913,"{""coordinates"":[-7.991300000000000e+01,3.464700000000000e+01],""type"":""Point""}"
"STORE01793","Target","Southeast","NC","Charlotte",35.957,-80.913,"{""coordinates"":[-8.091300000000000e+01,3.595700000000000e+01],""type"":""Point""}"
"STORE01794","Target","Southeast","NC","Charlotte",34.287,-81.333,"{""coordinates"":[-8.133300000000000e+01,3.428700000000000e+01],""type"":""Point""}"
"STORE01795","Target","Southeast","NC","Charlotte",35.997,-81.413,"{""coordinates"":[-8.141300000000000e+01,3.599700000000000e+01],""type"":""Point""}"
"STORE01796","Target","Southeast","NC","Charlotte",34.347,-80.443,"{""coordinates"":[-8.044300000000000e+01,3.434700000000000e+01],""type"":""Point""}"
"STORE01797","Target","Southeast","NC","Charlotte",36.107,-81.823,"{""coordinates"":[-8.182299999999999e+01,3.610700000000000e+01],""type"":""Point""}"
"STORE01798","Target","Southeast","NC","Charlotte",34.807,-81.623,"{""coordinates"":[-8.162300000000000e+01,3.480700000000000e+01],""type"":""Point""}"
"STORE01799","Target","Southeast","NC","Charlotte",35.517,-81.183,"{""coordinates"":[-8.118300000000001e+01,3.551700000000000e+01],""type"":""Point""}"
"STORE01800","Target","Southeast","NC","Charlotte",34.517,-81.213,"{""coordinates"":[-8.121299999999999e+01,3.451700000000000e+01],""type"":""Point""}"
"STORE01801","Target","Southeast","NC","Charlotte",35.577,-80.063,"{""coordinates"":[-8.006300000000000e+01,3.557700000000000e+01],""type"":""Point""}"
"STORE01802","Target","Southeast","NC","Charlotte",35.607,-81.603,"{""coordinates"":[-8.160299999999999e+01,3.560700000000000e+01],""type"":""Point""}"
"STORE01803","Target","Southeast","NC","Charlotte",34.977,-80.903,"{""coordinates"":[-8.090300000000001e+01,3.497700000000000e+01],""type"":""Point""}"
"STORE01804","Target","Southeast","NC","Charlotte",36.037,-81.363,"{""coordinates"":[-8.136300000000000e+01,3.603700000000000e+01],""type"":""Point""}"
"STORE01805","Target","Southeast","NC","Charlotte",34.567,-80.663,"{""coordinates"":[-8.066300000000000e+01,3.456700000000000e+01],""type"":""Point""}"
"STORE01806","Target","Southeast","NC","Charlotte",34.887,-81.453,"{""coordinates"":[-8.145300000000000e+01,3.488700000000000e+01],""type"":""Point""}"
"STORE01807","Target","Southeast","NC","Charlotte",34.607,-80.113,"{""coordinates"":[-8.011300000000000e+01,3.460700000000000e+01],""type"":""Point""}"
"STORE01808","Target","Southeast","NC","Charlotte",34.737,-81.683,"{""coordinates"":[-8.168300000000001e+01,3.473700000000000e+01],""type"":""Point""}"
"STORE01809","Target","Southeast","NC","Charlotte",34.747,-79.853,"{""coordinates"":[-7.985299999999999e+01,3.474700000000000e+01],""type"":""Point""}"
"STORE01810","Target","Southeast","NC","Charlotte",34.327,-80.553,"{""coordinates"":[-8.055300000000000e+01,3.432700000000000e+01],""type"":""Point""}"
"STORE01811","Target","Southeast","NC","Charlotte",34.987,-80.203,"{""coordinates"":[-8.020300000000000e+01,3.498700000000000e+01],""type"":""Point""}"
"STORE01812","Target","Southeast","NC","Charlotte",35.257,-81.793,"{""coordinates"":[-8.179300000000001e+01,3.525700000000000e+01],""type"":""Point""}"
"STORE01813","Target","Southeast","NC","Charlotte",35.167,-80.913,"{""coordinates"":[-8.091300000000000e+01,3.516700000000000e+01],""type"":""Point""}"
"STORE01814","Target","Southeast","NC","Charlotte",34.317,-80.883,"{""coordinates"":[-8.088300000000000e+01,3.431700000000000e+01],""type"":""Point""}"
"STORE01815","Target","Southeast","NC","Charlotte",36.027,-80.323,"{""coordinates"":[-8.032299999999999e+01,3.602700000000000e+01],""type"":""Point""}"
"STORE01816","Target","Southeast","NC","Charlotte",34.647,-80.103,"{""coordinates"":[-8.010299999999999e+01,3.464700000000000e+01],""type"":""Point""}"
"STORE01817","Target","Southeast","NC","Charlotte",34.407,-80.603,"{""coordinates"":[-8.060299999999999e+01,3.440700000000000e+01],""type"":""Point""}"
"STORE01818","Target","Southeast","NC","Charlotte",34.727,-81.413,"{""coordinates"":[-8.141300000000000e+01,3.472700000000000e+01],""type"":""Point""}"
"STORE01819","Target","Southeast","NC","Charlotte",35.937,-80.773,"{""coordinates"":[-8.077300000000000e+01,3.593700000000000e+01],""type"":""Point""}"
"STORE01820","Target","Southeast","NC","Charlotte",34.597,-81.373,"{""coordinates"":[-8.137300000000000e+01,3.459700000000000e+01],""type"":""Point""}"
"STORE01821","Target","Southeast","NC","Charlotte",34.377,-80.343,"{""coordinates"":[-8.034300000000000e+01,3.437700000000000e+01],""type"":""Point""}"
"STORE01822","Target","Southeast","NC","Charlotte",36.097,-81.813,"{""coordinates"":[-8.181300000000000e+01,3.609700000000000e+01],""type"":""Point""}"
"STORE01823","Target","Southeast","NC","Charlotte",35.347,-81.453,"{""coordinates"":[-8.145300000000000e+01,3.534700000000000e+01],""type"":""Point""}"
"STORE01824","Target","Southeast","NC","Charlotte",35.997,-80.473,"{""coordinates"":[-8.047300000000000e+01,3.599700000000000e+01],""type"":""Point""}"
"STORE01825","Target","Southeast","NC","Charlotte",34.337,-81.483,"{""coordinates"":[-8.148300000000000e+01,3.433700000000000e+01],""type"":""Point""}"
"STORE01826","Target","Southeast","NC","Charlotte",34.237,-80.633,"{""coordinates"":[-8.063300000000000e+01,3.423700000000000e+01],""type"":""Point""}"
"STORE01827","Target","Southeast","NC","Charlotte",35.337,-80.123,"{""coordinates"":[-8.012300000000000e+01,3.533700000000000e+01],""type"":""Point""}"
"STORE01828","Target","Southeast","NC","Charlotte",34.667,-81.643,"{""coordinates"":[-8.164300000000000e+01,3.466700000000000e+01],""type"":""Point""}"
"STORE01829","Target","Southeast","NC","Charlotte",34.857,-81.703,"{""coordinates"":[-8.170300000000000e+01,3.485700000000000e+01],""type"":""Point""}"
"STORE01830","Target","Southeast","NC","Charlotte",34.887,-80.403,"{""coordinates"":[-8.040300000000001e+01,3.488700000000000e+01],""type"":""Point""}"
"STORE01831","Walmart","Southeast","FL","Orlando",28.748,-82.279,"{""coordinates"":[-8.227900000000000e+01,2.874800000000000e+01],""type"":""Point""}"
"STORE01832","Walmart","Southeast","FL","Orlando",28.348,-81.839,"{""coordinates"":[-8.183900000000000e+01,2.834800000000000e+01],""type"":""Point""}"
"STORE01833","Walmart","Southeast","FL","Orlando",29.018,-80.609,"{""coordinates"":[-8.060899999999999e+01,2.901800000000000e+01],""type"":""Point""}"
"STORE01834","Walmart","Southeast","FL","Orlando",28.368,-81.989,"{""coordinates"":[-8.198900000000000e+01,2.836800000000000e+01],""type"":""Point""}"
"STORE01835","Walmart","Southeast","FL","Orlando",28.328,-82.209,"{""coordinates"":[-8.220900000000000e+01,2.832800000000000e+01],""type"":""Point""}"
"STORE01836","Walmart","Southeast","FL","Orlando",29.068,-81.919,"{""coordinates"":[-8.191900000000000e+01,2.906800000000000e+01],""type"":""Point""}"
"STORE01837","Walmart","Southeast","FL","Orlando",29.258,-81.469,"{""coordinates"":[-8.146899999999999e+01,2.925800000000000e+01],""type"":""Point""}"
"STORE01838","Walmart","Southeast","FL","Orlando",29.468,-81.699,"{""coordinates"":[-8.169900000000000e+01,2.946800000000000e+01],""type"":""Point""}"
"STORE01839","Walmart","Southeast","FL","Orlando",27.598,-81.719,"{""coordinates"":[-8.171899999999999e+01,2.759800000000000e+01],""type"":""Point""}"
"STORE01840","Walmart","Southeast","FL","Orlando",27.988,-82.309,"{""coordinates"":[-8.230900000000000e+01,2.798800000000000e+01],""type"":""Point""}"
"STORE01841","Walmart","Southeast","FL","Orlando",29.098,-81.019,"{""coordinates"":[-8.101900000000001e+01,2.909800000000000e+01],""type"":""Point""}"
"STORE01842","Walmart","Southeast","FL","Orlando",27.988,-81.829,"{""coordinates"":[-8.182899999999999e+01,2.798800000000000e+01],""type"":""Point""}"
"STORE01843","Walmart","Southeast","FL","Orlando",27.918,-80.959,"{""coordinates"":[-8.095900000000000e+01,2.791800000000000e+01],""type"":""Point""}"
"STORE01844","Walmart","Southeast","FL","Orlando",28.068,-81.399,"{""coordinates"":[-8.139900000000000e+01,2.806800000000000e+01],""type"":""Point""}"
"STORE01845","Walmart","Southeast","FL","Orlando",27.758,-80.509,"{""coordinates"":[-8.050900000000000e+01,2.775800000000000e+01],""type"":""Point""}"
"STORE01846","Walmart","Southeast","FL","Orlando",28.988,-80.909,"{""coordinates"":[-8.090900000000001e+01,2.898800000000000e+01],""type"":""Point""}"
"STORE01847","Walmart","Southeast","FL","Orlando",27.818,-82.349,"{""coordinates"":[-8.234900000000000e+01,2.781800000000000e+01],""type"":""Point""}"
"STORE01848","Walmart","Southeast","FL","Orlando",29.078,-82.119,"{""coordinates"":[-8.211900000000000e+01,2.907800000000000e+01],""type"":""Point""}"
"STORE01849","Walmart","Southeast","FL","Orlando",28.698,-80.769,"{""coordinates"":[-8.076900000000001e+01,2.869800000000000e+01],""type"":""Point""}"
"STORE01850","Walmart","Southeast","FL","Orlando",27.878,-81.769,"{""coordinates"":[-8.176900000000001e+01,2.787800000000000e+01],""type"":""Point""}"
"STORE01851","Walmart","Southeast","FL","Orlando",29.428,-80.849,"{""coordinates"":[-8.084900000000000e+01,2.942800000000000e+01],""type"":""Point""}"
"STORE01852","Walmart","Southeast","FL","Orlando",28.238,-80.779,"{""coordinates"":[-8.077900000000000e+01,2.823800000000000e+01],""type"":""Point""}"
"STORE01853","Walmart","Southeast","FL","Orlando",28.338,-80.949,"{""coordinates"":[-8.094900000000000e+01,2.833800000000000e+01],""type"":""Point""}"
"STORE01854","Walmart","Southeast","FL","Orlando",28.378,-80.759,"{""coordinates"":[-8.075900000000000e+01,2.837800000000000e+01],""type"":""Point""}"
"STORE01855","Walmart","Southeast","FL","Orlando",28.818,-81.549,"{""coordinates"":[-8.154900000000001e+01,2.881800000000000e+01],""type"":""Point""}"
"STORE01856","Walmart","Southeast","FL","Orlando",29.228,-81.079,"{""coordinates"":[-8.107899999999999e+01,2.922800000000000e+01],""type"":""Point""}"
"STORE01857","Walmart","Southeast","FL","Orlando",28.928,-82.149,"{""coordinates"":[-8.214900000000000e+01,2.892800000000000e+01],""type"":""Point""}"
"STORE01858","Walmart","Southeast","FL","Orlando",28.928,-81.049,"{""coordinates"":[-8.104900000000001e+01,2.892800000000000e+01],""type"":""Point""}"
"STORE01859","Walmart","Southeast","FL","Orlando",29.028,-81.559,"{""coordinates"":[-8.155900000000000e+01,2.902800000000000e+01],""type"":""Point""}"
"STORE01860","Walmart","Southeast","FL","Orlando",27.808,-82.169,"{""coordinates"":[-8.216900000000000e+01,2.780800000000000e+01],""type"":""Point""}"
"STORE01861","Walmart","Southeast","FL","Orlando",29.438,-81.769,"{""coordinates"":[-8.176900000000001e+01,2.943800000000000e+01],""type"":""Point""}"
"STORE01862","Walmart","Southeast","FL","Orlando",27.908,-81.549,"{""coordinates"":[-8.154900000000001e+01,2.790800000000000e+01],""type"":""Point""}"
"STORE01863","Walmart","Southeast","FL","Orlando",28.928,-81.629,"{""coordinates"":[-8.162900000000000e+01,2.892800000000000e+01],""type"":""Point""}"
"STORE01864","Walmart","Southeast","FL","Orlando",28.638,-80.669,"{""coordinates"":[-8.066900000000000e+01,2.863800000000000e+01],""type"":""Point""}"
"STORE01865","Walmart","Southeast","FL","Orlando",28.268,-80.779,"{""coordinates"":[-8.077900000000000e+01,2.826800000000000e+01],""type"":""Point""}"
"STORE01866","Walmart","Southeast","FL","Orlando",27.668,-82.069,"{""coordinates"":[-8.206900000000000e+01,2.766800000000000e+01],""type"":""Point""}"
"STORE01867","Walmart","Southeast","FL","Orlando",27.988,-82.179,"{""coordinates"":[-8.217900000000000e+01,2.798800000000000e+01],""type"":""Point""}"
"STORE01868","Walmart","Southeast","FL","Orlando",27.688,-80.859,"{""coordinates"":[-8.085899999999999e+01,2.768800000000000e+01],""type"":""Point""}"
"STORE01869","Walmart","Southeast","FL","Orlando",29.448,-80.609,"{""coordinates"":[-8.060899999999999e+01,2.944800000000000e+01],""type"":""Point""}"
"STORE01870","Walmart","Southeast","FL","Orlando",29.008,-80.989,"{""coordinates"":[-8.098900000000000e+01,2.900800000000000e+01],""type"":""Point""}"
"STORE01871","Walmart","Southeast","FL","Orlando",29.138,-81.119,"{""coordinates"":[-8.111900000000000e+01,2.913800000000000e+01],""type"":""Point""}"
"STORE01872","Walmart","Southeast","FL","Orlando",27.638,-80.909,"{""coordinates"":[-8.090900000000001e+01,2.763800000000000e+01],""type"":""Point""}"
"STORE01873","Walmart","Southeast","FL","Orlando",28.428,-82.019,"{""coordinates"":[-8.201900000000001e+01,2.842800000000000e+01],""type"":""Point""}"
"STORE01874","Walmart","Southeast","FL","Orlando",29.288,-81.649,"{""coordinates"":[-8.164900000000000e+01,2.928800000000000e+01],""type"":""Point""}"
"STORE01875","Walmart","Southeast","FL","Orlando",29.058,-81.549,"{""coordinates"":[-8.154900000000001e+01,2.905800000000000e+01],""type"":""Point""}"
"STORE01876","Walmart","Southeast","FL","Orlando",28.758,-80.539,"{""coordinates"":[-8.053900000000000e+01,2.875800000000000e+01],""type"":""Point""}"
"STORE01877","Walmart","Southeast","FL","Orlando",28.888,-81.949,"{""coordinates"":[-8.194900000000000e+01,2.888800000000000e+01],""type"":""Point""}"
"STORE01878","Walmart","Southeast","FL","Orlando",29.498,-80.489,"{""coordinates"":[-8.048900000000000e+01,2.949800000000000e+01],""type"":""Point""}"
"STORE01879","Walmart","Southeast","FL","Orlando",29.248,-81.019,"{""coordinates"":[-8.101900000000001e+01,2.924800000000000e+01],""type"":""Point""}"
"STORE01880","Walmart","Southeast","FL","Orlando",29.458,-80.789,"{""coordinates"":[-8.078900000000000e+01,2.945800000000000e+01],""type"":""Point""}"
"STORE01881","Walmart","Southeast","FL","Orlando",28.258,-80.479,"{""coordinates"":[-8.047900000000000e+01,2.825800000000000e+01],""type"":""Point""}"
"STORE01882","Walmart","Southeast","FL","Orlando",28.248,-81.489,"{""coordinates"":[-8.148900000000000e+01,2.824800000000000e+01],""type"":""Point""}"
"STORE01883","Walmart","Southeast","FL","Orlando",28.448,-81.719,"{""coordinates"":[-8.171899999999999e+01,2.844800000000000e+01],""type"":""Point""}"
"STORE01884","Walmart","Southeast","FL","Orlando",27.688,-80.449,"{""coordinates"":[-8.044900000000000e+01,2.768800000000000e+01],""type"":""Point""}"
"STORE01885","Walmart","Southeast","FL","Orlando",29.288,-81.419,"{""coordinates"":[-8.141900000000000e+01,2.928800000000000e+01],""type"":""Point""}"
"STORE01886","Walmart","Southeast","FL","Orlando",28.308,-81.639,"{""coordinates"":[-8.163900000000000e+01,2.830800000000000e+01],""type"":""Point""}"
"STORE01887","Walmart","Southeast","FL","Orlando",29.278,-81.929,"{""coordinates"":[-8.192900000000000e+01,2.927800000000000e+01],""type"":""Point""}"
"STORE01888","Walmart","Southeast","FL","Orlando",27.598,-80.899,"{""coordinates"":[-8.089900000000000e+01,2.759800000000000e+01],""type"":""Point""}"
"STORE01889","Walmart","Southeast","FL","Orlando",27.778,-82.279,"{""coordinates"":[-8.227900000000000e+01,2.777800000000000e+01],""type"":""Point""}"
"STORE01890","Walmart","Southeast","FL","Orlando",29.118,-81.779,"{""coordinates"":[-8.177900000000000e+01,2.911800000000000e+01],""type"":""Point""}"
"STORE01891","Walmart","Southeast","FL","Orlando",28.378,-82.039,"{""coordinates"":[-8.203900000000000e+01,2.837800000000000e+01],""type"":""Point""}"
"STORE01892","Walmart","Southeast","FL","Orlando",28.258,-80.479,"{""coordinates"":[-8.047900000000000e+01,2.825800000000000e+01],""type"":""Point""}"
"STORE01893","Walmart","Southeast","FL","Orlando",28.688,-81.539,"{""coordinates"":[-8.153900000000000e+01,2.868800000000000e+01],""type"":""Point""}"
"STORE01894","Walmart","Southeast","FL","Orlando",28.558,-82.209,"{""coordinates"":[-8.220900000000000e+01,2.855800000000000e+01],""type"":""Point""}"
"STORE01895","Walmart","Southeast","FL","Orlando",29.438,-80.569,"{""coordinates"":[-8.056900000000000e+01,2.943800000000000e+01],""type"":""Point""}"
"STORE01896","Walmart","Southeast","FL","Orlando",29.168,-81.919,"{""coordinates"":[-8.191900000000000e+01,2.916800000000000e+01],""type"":""Point""}"
"STORE01897","Walmart","Southeast","FL","Orlando",27.878,-81.709,"{""coordinates"":[-8.170900000000000e+01,2.787800000000000e+01],""type"":""Point""}"
"STORE01898","Walmart","Southeast","FL","Orlando",28.658,-80.409,"{""coordinates"":[-8.040900000000001e+01,2.865800000000000e+01],""type"":""Point""}"
"STORE01899","Walmart","Southeast","FL","Orlando",29.328,-81.739,"{""coordinates"":[-8.173900000000000e+01,2.932800000000000e+01],""type"":""Point""}"
"STORE01900","Walmart","Southeast","FL","Orlando",28.808,-82.019,"{""coordinates"":[-8.201900000000001e+01,2.880800000000000e+01],""type"":""Point""}"
"STORE01901","Walmart","Southeast","FL","Orlando",29.478,-81.879,"{""coordinates"":[-8.187900000000000e+01,2.947800000000000e+01],""type"":""Point""}"
"STORE01902","Walmart","Southeast","FL","Orlando",28.828,-81.219,"{""coordinates"":[-8.121899999999999e+01,2.882800000000000e+01],""type"":""Point""}"
"STORE01903","Walmart","Southeast","FL","Orlando",27.798,-80.529,"{""coordinates"":[-8.052900000000000e+01,2.779800000000000e+01],""type"":""Point""}"
"STORE01904","Walmart","Southeast","FL","Orlando",29.258,-82.239,"{""coordinates"":[-8.223900000000000e+01,2.925800000000000e+01],""type"":""Point""}"
"STORE01905","Walmart","Southeast","FL","Orlando",28.198,-80.419,"{""coordinates"":[-8.041900000000000e+01,2.819800000000000e+01],""type"":""Point""}"
"STORE01906","Walmart","Southeast","FL","Orlando",29.538,-82.299,"{""coordinates"":[-8.229900000000001e+01,2.953800000000000e+01],""type"":""Point""}"
"STORE01907","Walmart","Southeast","FL","Orlando",28.638,-82.119,"{""coordinates"":[-8.211900000000000e+01,2.863800000000000e+01],""type"":""Point""}"
"STORE01908","Walmart","Southeast","FL","Orlando",28.878,-81.969,"{""coordinates"":[-8.196899999999999e+01,2.887800000000000e+01],""type"":""Point""}"
"STORE01909","Walmart","Southeast","FL","Orlando",29.248,-80.799,"{""coordinates"":[-8.079900000000001e+01,2.924800000000000e+01],""type"":""Point""}"
"STORE01910","Walmart","Southeast","FL","Orlando",28.558,-81.809,"{""coordinates"":[-8.180900000000000e+01,2.855800000000000e+01],""type"":""Point""}"
"STORE01911","Walmart","Southeast","FL","Orlando",28.598,-82.089,"{""coordinates"":[-8.208900000000000e+01,2.859800000000000e+01],""type"":""Point""}"
"STORE01912","Walmart","Southeast","FL","Orlando",27.808,-81.979,"{""coordinates"":[-8.197900000000000e+01,2.780800000000000e+01],""type"":""Point""}"
"STORE01913","Walmart","Southeast","FL","Orlando",27.628,-81.139,"{""coordinates"":[-8.113900000000000e+01,2.762800000000000e+01],""type"":""Point""}"
"STORE01914","Walmart","Southeast","FL","Orlando",28.738,-80.449,"{""coordinates"":[-8.044900000000000e+01,2.873800000000000e+01],""type"":""Point""}"
"STORE01915","Walmart","Southeast","FL","Orlando",28.598,-80.939,"{""coordinates"":[-8.093899999999999e+01,2.859800000000000e+01],""type"":""Point""}"
"STORE01916","Walmart","Southeast","FL","Orlando",28.948,-82.199,"{""coordinates"":[-8.219900000000000e+01,2.894800000000000e+01],""type"":""Point""}"
"STORE01917","Walmart","Southeast","FL","Orlando",28.758,-82.199,"{""coordinates"":[-8.219900000000000e+01,2.875800000000000e+01],""type"":""Point""}"
"STORE01918","Walmart","Southeast","FL","Orlando",28.228,-81.289,"{""coordinates"":[-8.128900000000000e+01,2.822800000000000e+01],""type"":""Point""}"
"STORE01919","Walmart","Southeast","FL","Orlando",28.918,-80.379,"{""coordinates"":[-8.037900000000000e+01,2.891800000000000e+01],""type"":""Point""}"
"STORE01920","Walmart","Southeast","FL","Orlando",27.668,-82.289,"{""coordinates"":[-8.228900000000000e+01,2.766800000000000e+01],""type"":""Point""}"
"STORE01921","Walmart","Southeast","FL","Orlando",27.678,-81.349,"{""coordinates"":[-8.134900000000000e+01,2.767800000000000e+01],""type"":""Point""}"
"STORE01922","Walmart","Southeast","FL","Orlando",28.218,-81.799,"{""coordinates"":[-8.179900000000001e+01,2.821800000000000e+01],""type"":""Point""}"
"STORE01923","Walmart","Southeast","FL","Orlando",28.628,-82.269,"{""coordinates"":[-8.226900000000001e+01,2.862800000000000e+01],""type"":""Point""}"
"STORE01924","Walmart","Southeast","FL","Orlando",28.988,-80.539,"{""coordinates"":[-8.053900000000000e+01,2.898800000000000e+01],""type"":""Point""}"
"STORE01925","Walmart","Southeast","FL","Orlando",28.478,-81.679,"{""coordinates"":[-8.167900000000000e+01,2.847800000000000e+01],""type"":""Point""}"
"STORE01926","Walmart","Southeast","FL","Orlando",27.698,-82.159,"{""coordinates"":[-8.215900000000001e+01,2.769800000000000e+01],""type"":""Point""}"
"STORE01927","Walmart","Southeast","FL","Orlando",28.848,-81.069,"{""coordinates"":[-8.106900000000000e+01,2.884800000000000e+01],""type"":""Point""}"
"STORE01928","Walmart","Southeast","FL","Orlando",27.648,-81.869,"{""coordinates"":[-8.186900000000000e+01,2.764800000000000e+01],""type"":""Point""}"
"STORE01929","Walmart","Southeast","FL","Orlando",29.528,-81.329,"{""coordinates"":[-8.132899999999999e+01,2.952800000000000e+01],""type"":""Point""}"
"STORE01930","Walmart","Southeast","FL","Orlando",27.868,-82.209,"{""coordinates"":[-8.220900000000000e+01,2.786800000000000e+01],""type"":""Point""}"
"STORE01931","Walmart","Southeast","FL","Orlando",28.258,-81.429,"{""coordinates"":[-8.142900000000000e+01,2.825800000000000e+01],""type"":""Point""}"
"STORE01932","Walmart","Southeast","FL","Orlando",28.438,-81.779,"{""coordinates"":[-8.177900000000000e+01,2.843800000000000e+01],""type"":""Point""}"
"STORE01933","Walmart","Southeast","FL","Orlando",29.468,-81.599,"{""coordinates"":[-8.159900000000000e+01,2.946800000000000e+01],""type"":""Point""}"
"STORE01934","Walmart","Southeast","FL","Orlando",29.478,-80.579,"{""coordinates"":[-8.057899999999999e+01,2.947800000000000e+01],""type"":""Point""}"
"STORE01935","Walmart","Southeast","FL","Orlando",27.608,-80.479,"{""coordinates"":[-8.047900000000000e+01,2.760800000000000e+01],""type"":""Point""}"
"STORE01936","Walmart","Southeast","FL","Orlando",29.158,-80.719,"{""coordinates"":[-8.071899999999999e+01,2.915800000000000e+01],""type"":""Point""}"
"STORE01937","Walmart","Southeast","FL","Orlando",29.348,-81.699,"{""coordinates"":[-8.169900000000000e+01,2.934800000000000e+01],""type"":""Point""}"
"STORE01938","Walmart","Southeast","FL","Orlando",28.868,-81.009,"{""coordinates"":[-8.100900000000000e+01,2.886800000000000e+01],""type"":""Point""}"
"STORE01939","Walmart","Southeast","FL","Orlando",28.528,-81.979,"{""coordinates"":[-8.197900000000000e+01,2.852800000000000e+01],""type"":""Point""}"
"STORE01940","Walmart","Southeast","FL","Orlando",27.688,-82.029,"{""coordinates"":[-8.202900000000000e+01,2.768800000000000e+01],""type"":""Point""}"
"STORE01941","Walmart","Southeast","FL","Orlando",28.448,-82.109,"{""coordinates"":[-8.210899999999999e+01,2.844800000000000e+01],""type"":""Point""}"
"STORE01942","Walmart","Southeast","FL","Orlando",28.918,-82.279,"{""coordinates"":[-8.227900000000000e+01,2.891800000000000e+01],""type"":""Point""}"
"STORE01943","Walmart","Southeast","FL","Orlando",27.908,-80.439,"{""coordinates"":[-8.043899999999999e+01,2.790800000000000e+01],""type"":""Point""}"
"STORE01944","Walmart","Southeast","FL","Orlando",28.118,-82.129,"{""coordinates"":[-8.212900000000000e+01,2.811800000000000e+01],""type"":""Point""}"
"STORE01945","Walmart","Southeast","FL","Orlando",28.438,-81.429,"{""coordinates"":[-8.142900000000000e+01,2.843800000000000e+01],""type"":""Point""}"
"STORE01946","Walmart","Southeast","FL","Orlando",28.108,-81.169,"{""coordinates"":[-8.116900000000000e+01,2.810800000000000e+01],""type"":""Point""}"
"STORE01947","Walmart","Southeast","FL","Orlando",28.478,-81.149,"{""coordinates"":[-8.114900000000000e+01,2.847800000000000e+01],""type"":""Point""}"
"STORE01948","Walmart","Southeast","FL","Orlando",27.778,-80.919,"{""coordinates"":[-8.091900000000000e+01,2.777800000000000e+01],""type"":""Point""}"
"STORE01949","Walmart","Southeast","FL","Orlando",28.098,-82.239,"{""coordinates"":[-8.223900000000000e+01,2.809800000000000e+01],""type"":""Point""}"
"STORE01950","Walmart","Southeast","FL","Orlando",27.838,-81.779,"{""coordinates"":[-8.177900000000000e+01,2.783800000000000e+01],""type"":""Point""}"
"STORE01951","Walmart","Southeast","FL","Orlando",29.208,-81.209,"{""coordinates"":[-8.120900000000000e+01,2.920800000000000e+01],""type"":""Point""}"
"STORE01952","Walmart","Southeast","FL","Orlando",28.958,-81.219,"{""coordinates"":[-8.121899999999999e+01,2.895800000000000e+01],""type"":""Point""}"
